NOMBRE;FECHAREGISTRO;DECLARACION;TIPO;PERIODO;EMPLEADOR;SECTOR;BENEFACTOR;DESTINATARIO;DESCRIPCION;OBSERVACIONES
Álvarez Fanjul,Beatriz;07/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA AFILIACION;
Álvarez Fanjul,Beatriz;07/08/2023;Declaración inicial;FUNDACIONES;;;;;ACNUR;CUOTA;
Álvarez Fanjul,Beatriz;07/08/2023;Declaración inicial;FUNDACIONES;;;;;FAMILIA Y DIGNIDAD HUMANA;CUOTA;
Álvarez Fanjul,Beatriz;07/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;
Álvarez González,Alicia;07/08/2023;Declaración inicial;ACTIVIDAD;2023;GOBIERNO DE CANARIAS;ADMINISTRACIÓN PÚBLICA;;;VICECONSEJERA DE AAPP;
Álvarez González,Alicia;07/08/2023;Declaración inicial;ACTIVIDAD;2021- 2023;GOBIERNO DE CANARIAS;ADMINISTRACIÓN PUBLICA;;;DIRECTORA DE MODERNIZACIÓN Y CALIDAD EN LOS SERVICIOS;
Álvarez González,Alicia;07/08/2023;Declaración inicial;ACTIVIDAD;2018- 2021;MINISTERIO DE JUSTICIA;JUSTICIA;;;FUNCIONARIA AUXILIO JUDICIAL;
Álvarez González,Alicia;07/08/2023;Declaración inicial;DONACION;;;;NINGUNO;;;
Álvarez González,Alicia;07/08/2023;Declaración inicial;FUNDACIONES;;;;;FUNDACION PEDRO GARCÍA CABRERA;CUOTA ANUAL;
Álvarez González,Alicia;07/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;AFILIACION;
Álvarez González,Alicia;07/08/2023;Declaración inicial;FUNDACIONES;;;;;ASOCIACION DE MUJERES EN EL SECTOR PÚBLICO;CUOTA ANUAL;
Álvaro Vidal,Francesc-Marc;10/08/2023;Declaración inicial;ACTIVIDAD;1994-2023;Facultad de Comunicación y Relaciones Internacionales Blanquerna de la Universitat Ramon Llull;Educación;;;Profesor, jefe del Departamento de Periodismo, responsable de Relaciones Institucionales;
Álvaro Vidal,Francesc-Marc;10/08/2023;Declaración inicial;ACTIVIDAD;2000-2023;La Vanguardia. Grupo Godó;Medios de Comunicación;;;Columnista y editorialista;
Álvaro Vidal,Francesc-Marc;10/08/2023;Declaración inicial;ACTIVIDAD;2017-2023;Emisora Rac1. Grupo Godó;Medios de Comunicación;;;Colaborador en tertulias y debates;
Álvaro Vidal,Francesc-Marc;10/08/2023;Declaración inicial;ACTIVIDAD;2021-2023;Canales de la Corporació Catalana de Mitjans Audiovisuals (CCMA);Medios de Comunicación;;;Colaborador en tertulias y debates;
Álvaro Vidal,Francesc-Marc;10/08/2023;Declaración inicial;ACTIVIDAD;2017-2023;Nacio Digital;Medios de Comunicación;;;Columnista;
Álvaro Vidal,Francesc-Marc;10/08/2023;Declaración inicial;ACTIVIDAD;2022-2023;Revista cultural Serra d'Or, editada por 3;Medios de Comunicación;;;Jefe del Consejo de Redacción;
Álvaro Vidal,Francesc-Marc;10/08/2023;Declaración inicial;DONACION;;;;Familia y social;;Regalos de escasa cuantía en el ámbito social y familiar;
Álvaro Vidal,Francesc-Marc;10/08/2023;Declaración inicial;FUNDACIONES;;;;;Ómnium Cultural;Cuota de asociado;
Álvaro Vidal,Francesc-Marc;10/08/2023;Declaración inicial;FUNDACIONES;;;;;Pen Club;Cuota de asociado;
Álvaro Vidal,Francesc-Marc;10/08/2023;Declaración inicial;FUNDACIONES;;;;;Col.legi de Periodistes de Catalunya;Cuota de asociado;
Álvaro Vidal,Francesc-Marc;10/08/2023;Declaración inicial;FUNDACIONES;;;;;Asociación Súmate;Cuota de asociado;
Álvaro Vidal,Francesc-Marc;10/08/2023;Declaración inicial;FUNDACIONES;;;;;Foment Vilanoví;Cuota de asociado;
Andala Ubbi,Teslem;16/08/2023;Declaración inicial;ACTIVIDAD;01/10/2020 A 09/08/2023;SANTANDER GLOBAL TECHNOLOGIES;INGENIERÍA;;;RESPONSABLE DE EQUIPO BIG DATA;
Andala Ubbi,Teslem;16/08/2023;Declaración inicial;ACTIVIDAD;01/08/2019 A 01/10/2020;BLUETAB IBM COMPANY;INGENIERÍA;;;BIG DATA ENGINEER;
Andala Ubbi,Teslem;16/08/2023;Declaración inicial;ACTIVIDAD;01/09/2018 A 01/08/2019;UNLIMITECK COMPANY BUILDER;INGENIERÍA;;;FULL STACK ENGINEER;
Andala Ubbi,Teslem;16/08/2023;Declaración inicial;ACTIVIDAD;01/01/2018;BICG THE BUSINESS INNOVATION GROUP;INGENIERÍA;;;FULL STACK DEVELOPER;
Andala Ubbi,Teslem;16/08/2023;Declaración inicial;DONACION;;;;;;NINGUNO;
Andala Ubbi,Teslem;16/08/2023;Declaración inicial;FUNDACIONES;;;;;ASOCIACIÓN INFANTIL CONTRA EL CÁNCER;COUTA MENSUAL;
Andala Ubbi,Teslem;16/08/2023;Declaración inicial;FUNDACIONES;;;;;CRUZ ROJA;COUTA MENSUAL;
Andala Ubbi,Teslem;16/08/2023;Declaración inicial;FUNDACIONES;;;;;SAHARAWISTODAY;COUTA MENSUAL;
Andrés Añón,Carmen;04/08/2023;Declaración inicial;ACTIVIDAD;XIV LEGISLATURA;CONGRESO DE LOS DIPUTADOS;PUBICO;;;DIPUTADA;
Andrés Añón,Carmen;04/08/2023;Declaración inicial;ACTIVIDAD;XIII LEGISLATURA;CONGRESO DE LOS DIPUTADOS;PUBICO;;;DIPUTADA;
Andrés Añón,Carmen;04/08/2023;Declaración inicial;ACTIVIDAD;27 MAYO 2015-17 JUNIO 2019;AYUNTAMIENTO DE BARCELONA;PUBLICO;;;CONCEJALA;
Andrés Añón,Carmen;04/08/2023;Declaración inicial;ACTIVIDAD;DESDES DE JUNIO 2007;GENERALITAT DE CATALUNYA;PUBLICO;;;FUNCIONARIA EN SITUACION DE SERVICIOS ESPECIALES;
Andrés Añón,Carmen;04/08/2023;Declaración inicial;ACTIVIDAD;DESDE 2017;UNIVERSITAT AUTÓNOMA DE BARCELONA-INSTITUTO DE CIENCIAS POLÍTICAS Y SOCIALES;PUBLICO;;;COLABORACIÓN ESPORÁDICA EN ACTIVIDADES FORMATIVAS PUNTUALES;
Andrés Añón,Carmen;04/08/2023;Declaración inicial;DONACION;;;;NINGUNO;;;
Andrés Añón,Carmen;04/08/2023;Declaración inicial;FUNDACIONES;;;;;FUNDACION FORMACIÓ I TREBALL;DONACIÓN CON MOTIVO DE COVID19;
Andrés Añón,Carmen;04/08/2023;Declaración inicial;FUNDACIONES;;;;;AMNISTIA INTERNACIONAL;La establecida estatutariamente, o por los órganos de dirección de la organización, fundación o asociación, conforme a la condición de afiliado, como cargo de la organización, o por la condición de socio o fundador.;
Andrés Añón,Carmen;04/08/2023;Declaración inicial;FUNDACIONES;;;;;PSC;La cuota de afiliado/a establecida en los estatutos del PSC por ser afiliado/a del PSC, y la aportación como cargo público establecida en los estatutos y reglamentos del PSC por tener la condición de cargo público del PSC.;
Andrés Añón,Carmen;04/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
Antona Gómez,Asier;11/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;CORTES GENERALES;PÚBLICO;;;SENADOR POR LA COMUNIDAD AUTÓNOMA;
Antona Gómez,Asier;11/08/2023;Declaración inicial;ACTIVIDAD;2023;AYUNTAMIENTO DE SANTA CRUZ 2DE LA PALMA;PÚBLICO;;;AYUNTAMIENTO DE SANTA CRUZ;
Antona Gómez,Asier;11/08/2023;Declaración inicial;DONACION;;;;;;EN EL ÁMBITO FAMILIAR Y SOCIAL, REGALOS DE ESCASO VALOR;
Antona Gómez,Asier;11/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA AFILIADO Y CARGO PUBLICO;
Antuñano Colina,Pablo;01/08/2025;Declaración inicial;ACTIVIDAD;2012-Actualidad;Pizzería Amestoy S.L.;Privado Hostelería;;;Realizando labores de gerencia;
Antuñano Colina,Pablo;01/08/2025;Declaración inicial;ACTIVIDAD;2019-2023;Ayuntamiento de Castro-Urdiales;Administración Pública;;;Concejal;
Antuñano Colina,Pablo;01/08/2025;Declaración inicial;ACTIVIDAD;2023-Actualidad;Ayuntamiento de Castro-Urdiales;Administración Pública;;;Concejal;
Antuñano Colina,Pablo;01/08/2025;Declaración inicial;DONACION;;;;Ninguna;;;
Antuñano Colina,Pablo;01/08/2025;Declaración inicial;FUNDACIONES;;;;;PSOE;La cuota de afiliado y la aportación como cargo público establecidas en los estatutos y reglamentos del PSOE;
Antuñano Colina,Pablo;01/08/2025;Declaración inicial;FUNDACIONES;;;;;Fundación Josep Carreras;Cuota mensual;
Antuñano Colina,Pablo;01/08/2025;Declaración inicial;OBSERVACIONES;;;;;;;Secretario General de la agrupación del PSOE en Castro-Urdiales, sin percibir remuneración alguna.
Aragonés Mendiguchía,Carlos;11/08/2023;Declaración inicial;ACTIVIDAD;2018-23;Congreso de los Diputados;;;;Diputado;
Aranda Vargas,Francisco;02/08/2023;Declaración inicial;ACTIVIDAD;20/06/2018-31/03/2019;Delegación del Gobierno en Catalunya;Admin. Pública;;;Retribuciones oficiales;
Aranda Vargas,Francisco;02/08/2023;Declaración inicial;ACTIVIDAD;2014-2018;Partit del Socialistes de Catalunya;Partidos políticos;;;Trabajador por cuenta ajena;
Aranda Vargas,Francisco;02/08/2023;Declaración inicial;ACTIVIDAD;2017-mayo 2019;Fides Despacho Abogados y Consultores;Despacho profesional;;;Socio co fundador despacho. Sin empleados. Dos socios. Extinción por liquidación;
Aranda Vargas,Francisco;02/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;Congreso de los Diputados;Público;;;Diputado Nacional;
Aranda Vargas,Francisco;02/08/2023;Declaración inicial;DONACION;;;;NINGUNO;;;
Aranda Vargas,Francisco;02/08/2023;Declaración inicial;DONACION;;;;;;;
Aranda Vargas,Francisco;02/08/2023;Declaración inicial;DONACION;;;;;;;
Aranda Vargas,Francisco;02/08/2023;Declaración inicial;DONACION;;;;;;;
Aranda Vargas,Francisco;02/08/2023;Declaración inicial;FUNDACIONES;;;;;ACNUR AECC ICAB;LA ESTABLECIDA ESTATUTARIAMENTE O POR LOS ORGANOS DE DIRECCIÓN DE LA ORGANIZACIÓN, FUNDACIÓN O ASOCIACION CONFORME A LA CONDICION DE ASOCIADO DE ESTAS ENTIDADES;
Aranda Vargas,Francisco;02/08/2023;Declaración inicial;FUNDACIONES;;;;;FUNDACIÓ CAMPALANS;LA ESTABLECIDA ESTATUTARIAMENTE O POR LOS ORGANOS DE DIRECCIÓN DE LA ORGANIZACIÓN, FUNDACIÓN O ASOCIACION CONFORME A LA CONDICION DE ASOCIADO DE ESTAS ENTIDADES;
Aranda Vargas,Francisco;02/08/2023;Declaración inicial;FUNDACIONES;;;;;FUNDACIÓ HOSPITALARIA PARC TAULI;CONTRIBUCIÓN ECONÓMICA PARA PALIAR LOS EFECTOS DE LA COVID 19;
Aranda Vargas,Francisco;02/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIT DELS SOCIALISTES DE CATALUNYA;CUOTA DE AFILIADO ESTABLECIDA POR LOS ESTATUTOS DEL PSC POR SER AFILIADO LA APORTACIÓN COMO CARGO PÚBLICO ESTABLECIDA EN ESTATUTOS Y REGLAMENTOS INTERNOS DEL PSC POR TENER LA CONDICIÓN DE CARGO;
Argota Castro,Trinidad Carmen;04/08/2023;Declaración inicial;ACTIVIDAD;2015-2019;AYUNTAMIENTO DE LA RINCONADA SEVILLA;PÚBLICO;;;CONCEJALA Y VICEPORTAVOZ DEL GRUPO PSOE;
Argota Castro,Trinidad Carmen;04/08/2023;Declaración inicial;ACTIVIDAD;2015-2019;DIPUTACIÓN PROVINCIAL DE SEVILLA;PÚBLICO;;;DIPUTADA Y PORTAVOZ DEL GRUPO PSOE;
Argota Castro,Trinidad Carmen;04/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;AYUNTAMIENTO DE LA RINCONADA SEVILLA;PÚBLICO;;;CONCEJALA Y VICEPORTAVOZ DEL GRUPO PSOE;
Argota Castro,Trinidad Carmen;04/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;DIPUTACIÓN PROVINCIAL DE SEVILLA;PÚBLICO;;;DIPUTADA;
Argota Castro,Trinidad Carmen;04/08/2023;Declaración inicial;DONACION;;;;JAVIER ARGOTA SÁNCHEZ-VAQUERIZO. (PRIMO HERMANO);;1/5 PARTE DE 1/3 DE FINCA URBANA EN LA RINCONADA CON UN VALOR GLOBAL DE 18513,56€;
Argota Castro,Trinidad Carmen;04/08/2023;Declaración inicial;DONACION;;;;JAVIER ARGOTA SÁNCHEZ-VAQUERIZO. (PRIMO HERMANO);;1/5 PARTE DE 1/3 DE FINCA URBANA EN LA RINCONADA CON UN VALOR GLOBAL DE 9749,31€;
Argota Castro,Trinidad Carmen;04/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;Cuota semestral.;
Argota Castro,Trinidad Carmen;04/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;Donación mensual.;
Argota Castro,Trinidad Carmen;04/08/2023;Declaración inicial;FUNDACIONES;;;;;Ase. HULMEN LUZ;Cuota mensual.;
Argota Castro,Trinidad Carmen;04/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
Argüelles García,Silverio;08/08/2023;Declaración inicial;ACTIVIDAD;2014/2023;LARES DEL NORTE, S.L.;SERVICIOS;;;GERENTE EN EMPRESA DE FACILITY SERVICES, CENTRO ESPECIAL DE EMPLEO.;
Argüelles García,Silverio;08/08/2023;Declaración inicial;DONACION;;;;;;REGALOS DE ESCASA CUANTIA EN EL AMBITO FAMILIAR Y SOCIAL;
Argüelles García,Silverio;08/08/2023;Declaración inicial;FUNDACIONES;;;;;CARITAS LLANERA;DONACIONES;
Argüelles García,Silverio;08/08/2023;Declaración inicial;FUNDACIONES;;;;;UNION DEPORTIVA LLANERA;CUOTA DE SOCIO;
Argüelles García,Silverio;08/08/2023;Declaración inicial;FUNDACIONES;;;;;ASOCIACION CAMPAMENTO PARROQUIAL SANTA MARIA DE ORDAS;CUOTA DE SOCIO;
Argüelles García,Silverio;08/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA DE AFILIADO;
Armario González,Blanca;10/08/2023;Declaración inicial;ACTIVIDAD;2018 -junio 2022;JUNTA DE ANDALUCÍA;PÚBLICO;;;FUNCIONARIA DE LA CONSEJERÍA DE EDUCACIÓN;
Armario González,Blanca;10/08/2023;Declaración inicial;ACTIVIDAD;2022-2023;PARLAMENTO DE ANDALUCÍA;PÚBLICO;;;DIPUTADA AUTONÓMICA POR CÁDIZ;
Armario González,Blanca;10/08/2023;Declaración inicial;DONACION;;;;;;OBSEQUIOS DE POCA CUANTÍA O VALOR COMO REGALOS FAMILIARES O DE AMIGOS.;
Armario González,Blanca;10/08/2023;Declaración inicial;FUNDACIONES;;;;;UNICEF;DONACIÓN PARA AYUDA SOCIAL;
Armario González,Blanca;10/08/2023;Declaración inicial;FUNDACIONES;;;;;vox;CUOTA AFILIADA;
Armengol Socias,Francina;09/08/2023;Declaración inicial;ACTIVIDAD;Julio 2015 a junio 2023;Govern llles Balears;Público;;;Presidenta Govern;
Armengol Socias,Francina;09/08/2023;Declaración inicial;ACTIVIDAD;Mayo 1999 a julio 2023;Parlament llles Balears;Público;;;Diputada;
Armengol Socias,Francina;09/08/2023;Declaración inicial;DONACION;;;;;;Regalos de escasa cuantía en el ámbito estrictamente familiar y de amistad;
Armengol Socias,Francina;09/08/2023;Declaración inicial;FUNDACIONES;;;;;ACNUR;Donativo mensual;
Armengol Socias,Francina;09/08/2023;Declaración inicial;FUNDACIONES;;;;;Fundación Vicente Ferrer;Donativo mensual;
Armengol Socias,Francina;09/08/2023;Declaración inicial;FUNDACIONES;;;;;Escola en Pau;Donativo anual;
Armengol Socias,Francina;09/08/2023;Declaración inicial;FUNDACIONES;;;;;Associació Amics del poble sahrauí;Donativo anual;
Armengol Socias,Francina;09/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;"Y además realizo las siguientes contribuciones:
PSOE (cuota de afiliada y donativos)
Col.legi d'Apotecaris llles Balears (cuota colegiada)"
Arribas Maroto,Manuel;03/08/2023;Declaración inicial;ACTIVIDAD;2015-2020;EUROPCAR;PRIVADO;;;KEY ACCOUNT MANAGER;
Arribas Maroto,Manuel;03/08/2023;Declaración inicial;ACTIVIDAD;2020-2023;CORTES GENERALES;PÚBLICO;;;DIPUTADO EN EL CONGRESO;
Arribas Maroto,Manuel;03/08/2023;Declaración inicial;DONACION;;;;FAMILIA Y AMIGOS;;De poca entidad y exclusivamente en el ámbito de la famlia y social.;
Arribas Maroto,Manuel;03/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;Cuota de afiliado y aportaciones como diputado nacional.;
Arribas Maroto,Manuel;03/08/2023;Declaración inicial;FUNDACIONES;;;;;UGT;Cuota afiliados;
Asarta Cuevas,Alberto;15/11/2023;Declaración inicial;ACTIVIDAD;NOV. 2016 A NOV 2019;CLASES PASIVAS ESTADO;PÚBLICO;;;RETIRADO DE LAS FAS POR EDAD;
Asarta Cuevas,Alberto;15/11/2023;Declaración inicial;ACTIVIDAD;NOV. 2019 A MAYO 2023;CONGRESO DE LOS DIPUTADOS;PÚBLICO;;;DIPUTADO XIV LEGISLATURA;
Asarta Cuevas,Alberto;15/11/2023;Declaración inicial;DONACION;;;;;;NADA RELEVANTE;
Asarta Cuevas,Alberto;15/11/2023;Declaración inicial;FUNDACIONES;;;;;VOX;CUOTA AFILIADO;
Asarta Cuevas,Alberto;15/11/2023;Declaración inicial;OBSERVACIONES;;;;;;;NADA QUE DECLARAR
Aznar Teruel,Evarist;15/01/2026;Declaración inicial;ACTIVIDAD;2021-2026;Conselleria d'Educació de la Generalitat Valenciana;Público;;;Profesor de Secundaria;
Aznar Teruel,Evarist;15/01/2026;Declaración inicial;DONACION;;;;;;Ninguna;
Aznar Teruel,Evarist;15/01/2026;Declaración inicial;FUNDACIONES;;;;;;Ninguna;
Azorín Salar,Lázaro;14/08/2023;Declaración inicial;ACTIVIDAD;Desde 2011 a la actualidad;Ayuntamiento de Pinoso;Público;;;Alcalde del Ayuntamiento de Pinoso;
Azorín Salar,Lázaro;14/08/2023;Declaración inicial;ACTIVIDAD;desde 2020 a la actualidad;Congreso de los Diputados;Público;;;Diputado por Alicante;
Azorín Salar,Lázaro;14/08/2023;Declaración inicial;DONACION;;;;NINGUNO;;;
Azorín Salar,Lázaro;14/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;Cuotas militante;
Azorín Salar,Lázaro;14/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;Donaciones como cargo público;
Azorín Salar,Lázaro;14/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
Badia Casas,Eloi;16/08/2023;Declaración inicial;ACTIVIDAD;2015 A 2023;AYUNTAMIENTO DE BARCELONA;PÚBLICO;;;CONCEJAL DE MEDIOAMBIENTE;
Badia Casas,Eloi;16/08/2023;Declaración inicial;DONACION;;;;MADRE;;DONACIÓN EN 2020 DE 25.000€ TRAS LA MUERTE DE MI PADRE;
Badia Casas,Eloi;16/08/2023;Declaración inicial;DONACION;;;;FAMILIA Y ALLEGADOS;;REGALOS DE POCA ENTIDAD EN EL ÁMBITO FAMILIAR Y SOCIAL;
Badia Casas,Eloi;16/08/2023;Declaración inicial;FUNDACIONES;;;;;INGENIERÍA SIN FRONTERAS CATALUNYA - ONG;CUOTA DE SOCIO ANUAL;
Badia Casas,Eloi;16/08/2023;Declaración inicial;FUNDACIONES;;;;;CATALUNYA EN COMÚ-PARTIDO;CUOTA AL PARTIDO;
Barrio Baroja,Carmelo;10/04/2024;Declaración inicial;ACTIVIDAD;1990-2024;Parlamento Vasco;Público;;;Parlamentario Portavoz Grupo;
Barrio Baroja,Carmelo;10/04/2024;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR DE ÁLAVA;CUOTA DE AFILIADO Y CARGO PÚBLICO;
Barrio Baroja,Carmelo;10/04/2024;Declaración inicial;FUNDACIONES;;;;;COFRADÍA VIRGEN BLANCA;CUOTA ANUAL;
Barrio Baroja,Carmelo;10/04/2024;Declaración inicial;FUNDACIONES;;;;;EUSKO IKASKUNTZA (SOCIEDAD DE ESTUDIOS VASCOS);CUOTA ANUAL;
Bassa Coll,Montserrat;16/08/2023;Declaración inicial;ACTIVIDAD;2015-2019;Departament d'educació. Generalitat de Catalunya;Educación;;;Directora CFA Maria Verdaguer - Figueres;
Bassa Coll,Montserrat;16/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;Congreso de Diputados;Política;;;Diputada en el Congreso de Diputados por el Grupo Parlamentario Republicano;
Bassa Coll,Montserrat;16/08/2023;Declaración inicial;FUNDACIONES;;;;;Ómnium Cultural;Cuota anual;
Bassa Coll,Montserrat;16/08/2023;Declaración inicial;FUNDACIONES;;;;;Amics de la Bressola;Cuota semestral;
Bassa Coll,Montserrat;16/08/2023;Declaración inicial;FUNDACIONES;;;;;Fundació Josep lrla / Amnistía i Llibertat;Cuota mensual;
Bassa Coll,Montserrat;16/08/2023;Declaración inicial;FUNDACIONES;;;;;lridia - Centre de defensa de Drets humans;Contribucioes puntuales;
Bassa Coll,Montserrat;16/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;He recibido regalos propios de usos y costumbres procedentes de familiares y allegados sin que condicionen mi actividad política
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;ACTIVIDAD;1991-2018;Universidad Pompeu Fabra;Universidad Pompeu Fabra;;;Profesora de Derecho Constitucional;
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;ACTIVIDAD;2016-2018;Congreso de los Diputados;Público;;;Diputada;
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;ACTIVIDAD;2018-2019;Ministerio de Política Territorial y Función Pública;Público;;;Ministra de Política Territorial y Función Pública;
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;ACTIVIDAD;2018-actualidad;Arrendamiento vivienda;Privado;;;Percepción de una renta en concepto de arrendamiento, sin que la operación genere ningún conflicto de interés.;
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;ACTIVIDAD;2019-actualidad;Congreso de los Diputados;Público;;;Presidenta del Congreso de los Diputados;
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;DONACION;;;;Obsequios protocolarios;;Obsequios protocolarios obtenidos en mi condición de Presidenta del Congreso de los Diputados y Ministra de Administraciones Públicas. Se ha cumplido con la normativa aplicable en materia de regalos protocolarios de la institución correspondiente. No generando ningún conflicto de interés.;
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;DONACION;;;;Regalos de amigos y familiares;;Regalos procedentes de amigos y familiares propios de los usos y costumbres. En ningún caso han generado un conflicto de interés.;
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;FUNDACIONES;;;;;Fundación Ortega y Gasset -Gregario Marañón;La establecida estatutariamente por la fundación conforme a la condición de patrono.;
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;FUNDACIONES;;;;;Fundación Rafael Campalans;La establecida estatutariamente por la fundación conforme a la condición de patrono.;
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;FUNDACIONES;;;;;Fundación Alianza por la Solidarid;Socia colaboradora como donante;
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;FUNDACIONES;;;;;PSC;La cuota de afiliado/a establecida en los estatutos del PSC por ser afiliado/a del PSC, y la aportación como cargo público establecida en los estatutos y reglamentos del PSC por tener la condición de cargo público del PSC.;
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;FUNDACIONES;;;;;Ilustre colegio de Abogados de Barcelona;Colegiada no ejerciente (2017-actualidad);
Batet Lamaña,Meritxell;16/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;Presidencia de las fundaciones que corresponden a la Presidencia del Congreso de los Diputados.
Bayón Rolo,Juan Andrés;25/06/2024;Declaración inicial;ACTIVIDAD;03/06/2020 a 31/01/2021;INTEGRAS SANTIAGO, S.L.N.E;PRIVADO;;;ASESOR JURÍDICO;
Bayón Rolo,Juan Andrés;25/06/2024;Declaración inicial;ACTIVIDAD;01/02/2021 a 12/12/2022;AUTÓNOMO;PRIVADO;;;ASESOR JURÍDICO Y ABOGADO;
Bayón Rolo,Juan Andrés;25/06/2024;Declaración inicial;ACTIVIDAD;12/12/2022 a 11/012/2023;INTEGRAS SANTIAGO, S.L.N.E;PRIVADO;;;ABOGADO;
Bayón Rolo,Juan Andrés;25/06/2024;Declaración inicial;ACTIVIDAD;08/01/2024 A ACTUALIDAD;ABOGADO CUENTA PROPIA;PRIVADO;;;ABOGADO;
